num	sample
28048	0.870469
28049	0.419627
28050	-0.877702
28051	0.2285
28052	0.971181
28053	-0.901404
28054	0.0526689
28055	0.949446
28056	0.908497
28057	0.403631
28058	0.544385
28059	0.925927
28060	0.902572
28061	0.267459
28062	-0.84862
28063	0.0402575
28064	0.536667
28065	-0.0741606
28066	-0.626332
28067	-0.284575
28068	0.701323
28069	0.924919
28070	0.571326
28071	0.292081
28072	0.757964
28073	0.941002
28074	0.911896
28075	0.638237
28076	0.785882
28077	-0.218276
28078	0.930115
28079	0.394618
28080	-0.720517
28081	0.703656
28082	-0.368262
28083	-0.515254
28084	0.86638
28085	-0.46118
28086	0.64001
28087	0.933286
28088	0.604757
28089	0.861598
28090	0.281325
28091	0.0300083
28092	0.707308
28093	0.448043
28094	-0.798435
28095	0.922956
28096	0.260098
28097	0.967387
28098	0.783884
28099	0.849236
28100	0.145207
28101	0.873916
28102	0.0469669
28103	0.466141
28104	0.575703
28105	0.663277
28106	0.920957
28107	0.995627
28108	0.913164
28109	0.979517
28110	0.895581
28111	-0.630789
28112	0.619888
28113	0.697123
28114	-0.706768
28115	0.333924
28116	0.606842
28117	-0.536362
28118	0.319532
28119	0.346082
28120	0.944187
28121	0.660352
28122	0.0227517
28123	0.406358
28124	-0.110551
28125	-0.64212
28126	0.366428
28127	0.819699
28128	0.823414
28129	0.255003
28130	0.2959
28131	0.870483
28132	0.217527
28133	0.329999
28134	-0.463576
28135	0.804256
28136	-0.29425
28137	0.936397
28138	0.484958
28139	0.988926
28140	0.661068
28141	0.911458
28142	0.958718
28143	-0.175689
28144	0.698165
28145	0.664528
28146	0.179197
28147	0.0372811
28148	0.687996
28149	0.0863641
28150	0.716607
28151	-0.290196
28152	-0.951028
28153	0.667277
28154	-0.913887
28155	0.928706
28156	0.875413
28157	0.132383
28158	0.31748
28159	-0.30108
28160	0.91103
28161	0.245709
28162	0.595479
28163	0.785939
28164	0.920099
28165	0.675271
28166	0.877787
28167	0.968766
28168	0.647517
28169	0.999812
28170	0.143948
28171	0.432544
28172	0.941264
28173	0.598163
28174	0.234448
28175	0.217673
28176	0.694499
28177	0.82865
28178	-0.621718
28179	0.996438
28180	-0.297483
28181	0.354188
28182	0.967224
28183	-0.00491669
28184	-0.81054
28185	0.944763
28186	0.717963
28187	0.990657
28188	0.33886
28189	0.733127
28190	-0.72123
28191	-0.645181
28192	0.618395
28193	-0.303756
28194	0.827321
28195	0.890558
28196	0.753234
28197	0.913711
28198	0.996671
28199	0.398935
28200	0.0701563
28201	0.448481
28202	0.588455
28203	0.255445
28204	0.870386
28205	0.950113
28206	0.796273
28207	0.884009
28208	0.629632
28209	0.182115
28210	0.686402
28211	0.992075
28212	0.348014
28213	0.863566
28214	-0.197982
28215	-0.973508
28216	0.978655
28217	-0.00795093
28218	0.671618
28219	0.217759
28220	0.547757
28221	0.593187
28222	0.610012
28223	-0.488012
28224	0.894322
28225	0.931647
28226	0.961348
28227	0.68465
28228	-0.964519
28229	-0.396634
28230	0.625447
28231	0.974976
28232	0.969002
28233	0.753021
28234	-0.502566
28235	0.596958
28236	-0.993044
28237	0.95779
28238	0.112906
28239	0.955015
28240	-0.287741
28241	0.983394
28242	0.856039
28243	0.459513
28244	0.911401
28245	0.932359
28246	0.860799
28247	0.787508
28248	0.999272
28249	0.788326
28250	0.389661
28251	0.685794
28252	-0.426014
28253	0.720955
28254	-0.364769
28255	0.891165
28256	0.174163
28257	0.378848
28258	0.876137
28259	0.983053
28260	0.808442
28261	0.779424
28262	0.941089
28263	0.94984
28264	0.703378
28265	0.76158
28266	0.752735
28267	0.567035
28268	0.876453
28269	0.116138
28270	0.673594
28271	-0.814929
28272	0.915647
28273	0.369657
28274	0.73858
28275	0.984942
28276	-0.651233
28277	-0.358471
28278	0.941608
28279	0.790034
28280	0.612647
28281	0.0132784
28282	0.96986
28283	0.962975
28284	0.0688348
28285	0.618664
28286	0.964384
28287	-0.270039
28288	0.8473
28289	0.928525
28290	-0.36217
28291	0.566084
28292	0.515496
28293	0.773496
28294	0.115814
28295	0.665642
28296	0.783947
28297	0.995777
28298	0.191922
28299	0.366458
28300	0.167329
28301	0.86462
28302	0.836244
28303	0.901663
28304	0.370417
28305	0.828688
28306	0.644692
28307	0.880436
28308	0.950285
28309	0.937391
28310	0.501839
28311	0.52358
28312	0.412337
28313	0.107233
28314	-0.490924
28315	0.862394
28316	0.938247
28317	0.915591
28318	0.401996
28319	-0.520736
28320	0.981878
28321	0.939647
28322	0.902196
28323	0.878777
28324	0.91354
28325	0.745565
28326	0.644929
28327	0.778672
28328	0.803004
28329	-0.186215
28330	0.959636
28331	-0.735292
28332	0.865066
28333	0.837893
28334	-0.130909
28335	0.844076
28336	0.0769997
28337	0.917685
28338	0.966915
28339	0.992472
28340	0.987651
28341	0.810327
28342	0.966074
28343	0.997987
28344	0.669169
28345	0.641302
28346	0.7797
28347	0.8271
28348	0.391899
28349	0.810174
28350	0.937835
28351	-0.404368
28352	-0.103647
28353	-0.402552
28354	0.719502
28355	0.493414
28356	0.776886
28357	0.675495
28358	-0.295336
28359	0.766232
28360	0.887772
28361	0.929278
28362	0.815042
28363	0.960071
28364	0.55142
28365	0.846139
28366	0.844327
28367	0.765112
28368	0.644152
28369	0.659303
28370	0.722875
28371	0.6933
28372	0.988197
28373	0.183479
28374	0.0375945
28375	0.455013
28376	0.991821
28377	0.72597
28378	0.870313
28379	0.821788
28380	-0.157584
28381	0.912828
28382	0.614835
28383	0.772183
28384	0.680743
28385	0.0183161
28386	0.393363
28387	-0.206223
28388	0.716859
28389	0.918845
28390	0.888969
28391	0.672724
28392	-0.249469
28393	-0.0624583
28394	0.815281
28395	0.729229
28396	0.983791
28397	0.603776
28398	0.698302
28399	-0.0253066
28400	-0.193302
28401	0.72896
28402	-0.102666
28403	0.808424
28404	0.80401
28405	0.311012
28406	-0.445831
28407	0.972713
28408	0.968947
28409	-0.537646
28410	-0.156957
28411	0.931994
28412	0.916112
28413	0.756523
28414	-0.447023
28415	0.943642
28416	0.212646
28417	0.941774
28418	0.578442
28419	0.940941
28420	-0.665167
28421	0.429446
28422	0.672925
28423	0.965772
28424	-0.0143922
28425	-0.136172
28426	0.125098
28427	-0.369911
28428	0.198167
28429	-0.0504234
28430	0.900254
28431	0.675709
28432	0.857636
28433	0.319474
28434	0.870991
28435	0.898933
28436	0.3379
28437	0.967223
28438	0.80755
28439	-0.0996761
28440	0.800216
28441	-0.393554
28442	0.995125
28443	0.87847
28444	-0.207608
28445	0.993712
28446	0.159429
28447	0.623595
28448	0.749954
28449	0.536248
28450	-0.148704
28451	0.828824
28452	-0.0791519
28453	0.666864
28454	0.987661
28455	0.699757
28456	-0.335483
28457	0.9347
28458	0.157705
28459	0.912411
28460	0.807092
28461	0.971677
28462	0.764825
28463	0.671893
28464	0.822203
28465	0.938671
28466	0.374052
28467	0.502934
28468	0.148339
28469	0.776009
28470	0.984745
28471	0.58487
28472	0.671041
28473	0.951561
28474	0.674151
28475	0.778982
28476	0.903524
28477	0.768721
28478	0.689048
28479	-0.824505
28480	-0.244738
28481	0.850578
28482	0.849081
28483	0.691323
28484	0.7743
28485	-0.166341
28486	0.946086
28487	0.963379
28488	0.455077
28489	0.622497
28490	-0.0754398
28491	0.977282
28492	0.663453
28493	0.829464
28494	0.57212
28495	0.711281
28496	0.496639
28497	0.705874
28498	0.548822
28499	0.878714
28500	0.876553
28501	0.928566
28502	0.78325
28503	-0.736491
28504	0.415106
28505	0.389034
28506	0.99246
28507	-0.101894
28508	0.903735
28509	0.949561
28510	0.568733
28511	0.981422
28512	0.695461
28513	0.402215
28514	0.183909
28515	0.703598
28516	0.936337
28517	0.885172
28518	0.996038
28519	0.792493
28520	0.439835
28521	0.624013
28522	0.866431
28523	0.901686
28524	0.686219
28525	0.793963
28526	0.803173
28527	0.469424
28528	0.97814
28529	-0.521522
28530	0.533706
28531	-0.371003
28532	-0.0842861
28533	0.995485
28534	0.50885
28535	0.124175
28536	0.86241
28537	0.415597
28538	-0.0424029
28539	0.705229
28540	-0.0537982
28541	0.85545
28542	0.913239
28543	0.45972
28544	-0.272651
28545	0.390992
28546	0.50525
28547	0.947595
28548	0.907512
28549	0.525533
28550	0.37411
28551	0.958142
28552	0.798416
28553	-0.952163
28554	0.998798
28555	0.860492
28556	0.18957
28557	0.710768
28558	0.564453
28559	0.459219
28560	0.958714
28561	0.821108
28562	-0.0320313
28563	0.890347
28564	0.804441
28565	0.470369
28566	0.945296
28567	0.910248
28568	0.611767
28569	-0.477229
28570	0.769462
28571	-0.0739306
28572	-0.16712
28573	0.423333
28574	0.918859
28575	0.698498
28576	0.901175
28577	0.715929
28578	0.497573
28579	0.798846
28580	0.227301
28581	0.635631
28582	-0.337543
28583	0.703041
28584	0.52399
28585	-0.300709
28586	-0.58902
28587	0.781545
28588	0.689401
28589	0.403209
28590	0.731528
28591	0.324782
28592	0.668772
28593	0.100793
28594	0.906345
28595	0.466117
28596	0.877753
28597	0.0457954
28598	0.713756
28599	0.112718
28600	0.277127
28601	0.457708
28602	0.915029
28603	0.856969
28604	-0.618308
28605	0.903543
28606	0.59515
28607	0.931709
28608	-0.603544
28609	0.603843
28610	-0.975077
28611	-0.96805
28612	0.704736
28613	0.756726
28614	0.75917
28615	-0.751407
28616	0.92034
28617	0.683725
28618	0.817148
28619	0.958825
28620	0.0760639
28621	0.363089
28622	0.801064
28623	0.680433
28624	0.712619
28625	0.562007
28626	0.768017
28627	0.176575
28628	0.86702
28629	0.985677
28630	0.917915
28631	-0.0607972
28632	0.889428
28633	0.973195
28634	-0.243553
28635	0.0518155
28636	0.969589
28637	0.832564
28638	0.760235
28639	-0.335753
28640	0.308046
28641	0.506177
28642	0.138763
28643	0.822646
28644	0.6591
28645	0.769267
28646	-0.493387
28647	0.852223
28648	0.563222
28649	0.600934
28650	0.956466
28651	0.873666
28652	-0.99014
28653	0.915418
28654	0.845753
28655	0.888264
28656	0.835483
28657	0.630774
28658	0.538431
28659	0.772903
28660	0.565455
28661	0.723688
28662	0.110974
28663	0.84173
28664	0.122521
28665	0.904311
28666	0.928356
28667	0.886279
28668	0.690112
28669	0.360375
28670	0.542835
28671	-0.368709
28672	0.902481
28673	0.758383
28674	0.949215
28675	0.8722
28676	0.95223
28677	-0.535027
28678	0.904153
28679	0.506003
28680	0.561376
28681	0.652967
28682	0.99538
28683	0.907772
28684	0.767494
28685	0.637587
28686	0.730121
28687	0.680801
28688	-0.340386
28689	0.863354
28690	0.726214
28691	0.95316
28692	0.961196
28693	0.836223
28694	0.988163
28695	0.901331
28696	0.963431
28697	0.855376
28698	-0.103262
28699	-0.353375
28700	0.639689
28701	0.584812
28702	0.377047
28703	-0.0814732
28704	0.987053
28705	0.199184
28706	0.685262
28707	0.926865
28708	0.936593
28709	0.706168
28710	0.694399
28711	-0.110886
28712	0.914535
28713	-0.428461
28714	0.549975
28715	0.793832
28716	0.988252
28717	0.829555
28718	0.673716
28719	0.37234
28720	0.0324813
28721	-0.916907
28722	0.945783
28723	0.397366
28724	0.967162
28725	0.723791
28726	-0.354854
28727	0.924731
28728	0.234726
28729	0.992199
28730	0.138043
28731	0.90484
28732	0.923565
28733	-0.0297269
28734	0.739016
28735	-0.571581
28736	0.980157
28737	-0.031975
28738	0.912551
28739	0.796436
28740	0.284691
28741	0.650177
28742	0.77848
28743	0.642464
28744	0.612917
28745	-0.314282
28746	0.551708
28747	0.7103
28748	-0.0454493
28749	0.634193
28750	0.155745
28751	0.885493
28752	0.698023
28753	0.963433
28754	0.859722
28755	0.755515
28756	0.620144
28757	-0.474508
28758	0.62984
28759	0.824471
28760	-0.00392937
28761	0.378537
28762	0.182842
28763	0.641228
28764	0.964565
28765	0.742438
28766	0.568408
28767	0.579655
28768	0.881461
28769	-0.351438
28770	0.139068
28771	0.306216
28772	-0.0769228
28773	0.515072
28774	-0.068298
28775	0.913188
28776	0.868007
28777	0.529043
28778	-0.330575
28779	-0.606619
28780	0.171645
28781	0.909154
28782	0.592923
28783	0.986476
28784	-0.285383
28785	0.602636
28786	0.592941
28787	0.875952
28788	0.780639
28789	0.949168
28790	0.915392
28791	0.555571
28792	0.871948
28793	0.872547
28794	0.916861
28795	0.882006
28796	0.327514
28797	-0.745325
28798	0.642361
28799	0.947918
28800	0.266422
28801	0.671417
28802	0.488633
28803	0.884057
28804	0.737877
28805	0.564865
28806	0.7865
28807	0.149361
28808	0.449263
28809	-0.0345179
28810	0.926472
28811	0.705657
28812	0.041892
28813	0.648464
28814	0.903277
28815	0.818739
28816	0.278432
28817	-0.0618659
28818	0.598775
28819	0.545105
28820	0.506612
28821	0.915161
28822	0.488345
28823	0.277812
28824	0.992087
28825	0.636779
28826	0.936257
28827	0.800958
28828	0.693985
28829	0.700151
28830	-0.688767
28831	0.446459
28832	0.755841
28833	-0.380019
28834	0.395645
28835	0.954071
28836	0.923864
28837	0.946288
28838	0.311106
28839	0.929686
28840	0.0784854
28841	0.542171
28842	0.44894
28843	0.984197
28844	0.7541
28845	0.772298
28846	0.386964
28847	-0.731534
28848	0.850382
28849	0.899396
28850	-0.509209
28851	-0.270458
28852	0.726769
28853	0.985722
28854	0.862192
28855	0.76279
28856	0.577803
28857	0.960734
28858	0.892329
28859	0.984882
28860	0.255245
28861	-0.685583
28862	-0.778865
28863	0.70529
28864	0.56918
28865	0.629677
28866	0.32638
28867	0.930137
28868	0.803875
28869	0.929584
28870	0.942591
28871	0.231245
28872	0.770046
28873	-0.624201
28874	-0.33972
28875	0.259598
28876	-0.0550217
28877	0.986825
28878	0.639171
28879	0.783306
28880	0.131928
28881	0.416643
28882	-0.473745
28883	0.707764
28884	0.819046
28885	0.761015
28886	0.910513
28887	0.960729
28888	-0.41356
28889	0.389673
28890	0.986724
28891	-0.368735
28892	0.806971
28893	0.0504027
28894	0.82582
28895	0.724807
28896	-0.319291
28897	-0.354491
28898	0.779213
28899	0.329574
28900	0.843209
28901	0.937825
28902	0.925991
28903	0.352209
28904	0.713268
28905	0.976653
28906	0.726222
28907	0.529848
28908	0.252038
28909	0.721417
28910	0.44808
28911	0.26896
28912	0.923675
28913	-0.15994
28914	0.894065
28915	0.904062
28916	0.820366
28917	0.464324
28918	-0.616362
28919	0.448964
28920	0.966435
28921	0.116977
28922	0.757373
28923	0.147139
28924	0.478975
28925	0.604772
28926	-0.778617
28927	0.27094
28928	0.943535
28929	0.997725
28930	0.770414
28931	0.906065
28932	0.982329
28933	0.983996
28934	0.692929
28935	0.995602
28936	0.425193
28937	-0.564928
28938	0.949645
28939	0.270526
28940	-0.521689
28941	0.971788
28942	-0.0662726
28943	0.994212
28944	0.989937
28945	0.816849
28946	0.329606
28947	-0.0606597
28948	0.353018
28949	0.73454
28950	0.225088
28951	0.93431
28952	0.960414
28953	0.828132
28954	0.845449
28955	0.713575
28956	0.176832
28957	0.957752
28958	0.877357
28959	-0.654494
28960	0.40515
28961	0.252077
28962	0.61881
28963	0.93827
28964	0.717399
28965	0.288496
28966	0.911576
28967	0.051903
28968	0.8044
28969	0.398645
28970	0.268172
28971	0.311164
28972	0.951188
28973	0.870182
28974	0.74855
28975	0.809983
28976	0.618873
28977	0.531002
28978	0.725575
28979	0.838615
28980	-0.157674
28981	0.974893
28982	0.814468
28983	0.306767
28984	-0.408702
28985	0.761937
28986	0.963269
28987	0.489227
28988	0.906568
28989	-0.254665
28990	-0.458989
28991	0.389383
28992	0.778772
28993	0.783676
28994	0.977474
28995	0.841401
28996	0.891768
28997	0.566109
28998	0.884211
28999	0.989259
29000	0.527694
29001	0.218859
29002	0.818355
29003	0.239565
29004	-0.924877
29005	0.976499
29006	0.243947
29007	0.240561
29008	0.626212
29009	-0.121773
29010	-0.0715893
29011	0.879055
29012	0.0384641
29013	-0.770102
29014	0.959166
29015	0.0499911
29016	0.126899
29017	0.945727
29018	0.943822
29019	0.968262
29020	0.895562
29021	0.469251
29022	-0.315406
29023	0.746612
29024	0.0126454
29025	-0.191974
29026	0.573452
29027	0.996403
29028	-0.567987
29029	0.586212
29030	0.991599
29031	-0.981588
29032	0.989783
29033	0.972097
29034	0.860464
29035	0.841851
29036	0.955559
29037	0.805623
29038	0.892682
29039	-0.990633
29040	0.961979
29041	0.975164
29042	0.471694
29043	0.459085
29044	0.772343
29045	0.674613
29046	0.662648
29047	-0.989077
29048	0.473049
29049	-0.38426
29050	0.869933
29051	0.802587
29052	0.6608
29053	0.199557
29054	0.898918
29055	0.655192
29056	0.919038
29057	0.713003
29058	0.690624
29059	0.2324
29060	0.948876
29061	-0.252577
29062	0.450042
29063	0.782453
29064	0.915357
29065	0.704616
29066	-0.373653
29067	0.831599
29068	-0.213722
29069	0.551475
29070	0.962922
29071	0.0801571
29072	0.723291
29073	0.366285
29074	-0.114103
29075	0.856269
29076	0.968356
29077	0.32096
29078	-0.54166
29079	0.988699
29080	0.840193
29081	0.169408
29082	0.108832
29083	0.659447
29084	0.664196
29085	0.545535
29086	0.335796
29087	0.407907
29088	-0.480569
29089	0.139059
29090	0.447301
29091	0.131908
29092	0.244424
29093	0.992366
29094	0.0301736
29095	0.545373
29096	0.95288
29097	0.833457
29098	0.981297
29099	-0.300402
29100	0.677324
29101	0.989032
29102	0.871003
29103	0.94021
29104	0.486164
29105	0.801676
29106	0.546805
29107	0.971076
29108	0.888862
29109	0.498795
29110	0.423208
29111	0.897728
29112	0.730301
29113	-0.909791
29114	0.921211
29115	-0.385443
29116	0.33659
29117	0.169532
29118	0.973614
29119	0.939424
29120	0.967159
29121	0.965528
29122	0.955481
29123	0.0269916
29124	0.898194
29125	0.421918
29126	0.100746
29127	0.0186018
29128	0.787895
29129	0.861351
29130	0.730817
29131	0.742649
29132	0.671561
29133	0.532331
29134	0.860106
29135	0.871259
29136	0.967057
29137	0.863282
29138	0.914566
29139	0.0168405
29140	0.725432
29141	0.601602
29142	0.991659
29143	0.971489
29144	0.973943
29145	0.815534
29146	0.213321
29147	0.826857
29148	0.903962
29149	-0.105681
29150	-0.386972
29151	0.847719
29152	0.0988258
29153	0.382476
29154	-0.343563
29155	0.78943
29156	0.869893
29157	0.936194
29158	0.894995
29159	0.676904
29160	0.856745
29161	0.67793
29162	0.719431
29163	0.870856
29164	0.582156
29165	0.70388
29166	0.990924
29167	0.600019
29168	0.705586
29169	0.620889
29170	0.089075
29171	0.766257
29172	0.879531
29173	-0.545974
29174	0.316167
29175	0.206863
29176	0.913595
29177	0.909167
29178	0.826127
29179	-0.920347
29180	0.962344
29181	0.292606
29182	0.730383
29183	0.302422
29184	0.811507
29185	-0.350544
29186	-0.262131
29187	0.202437
29188	0.942371
29189	0.713504
29190	0.699089
29191	0.618827
29192	0.907115
29193	0.930619
29194	0.202524
29195	0.566957
29196	0.975646
29197	-0.828842
29198	-0.617915
29199	0.918303
29200	0.763484
29201	0.764644
29202	-0.100468
29203	0.486748
29204	0.946747
29205	-0.0174406
29206	0.240243
29207	0.939767
29208	0.932716
29209	0.0641216
29210	-0.866861
29211	-0.643499
29212	0.611845
29213	0.477426
29214	0.308255
29215	-0.200627
29216	0.783105
29217	0.651884
29218	0.766188
29219	0.725825
29220	0.622136
29221	0.995442
29222	-0.0781929
29223	0.617286
29224	0.513759
29225	0.931661
29226	0.984233
29227	0.824272
29228	0.952909
29229	0.614859
29230	0.722222
29231	0.307001
29232	0.043917
29233	0.821539
29234	0.721545
29235	0.930381
29236	0.846319
29237	0.00569785
29238	0.331814
29239	0.93147
29240	-0.37201
29241	0.821306
29242	0.424316
29243	0.77894
29244	0.851178
29245	0.989919
29246	0.890247
29247	0.712085
29248	0.962853
29249	0.390495
29250	-0.654231
29251	0.608193
29252	0.63407
29253	0.944774
29254	0.327495
29255	0.941097
29256	0.627109
29257	0.955629
29258	-0.341992
29259	0.364129
29260	0.697254
29261	0.638592
29262	0.880885
29263	-0.29649
29264	0.965913
29265	0.942943
29266	-0.7847
29267	-0.724144
29268	0.987763
29269	0.553004
29270	0.625568
29271	-0.192073
29272	-0.269458
29273	0.922176
29274	-0.151039
29275	0.981887
29276	0.0537594
29277	-0.929694
29278	0.407474
29279	0.6354
29280	0.684316
29281	0.426599
29282	0.996705
29283	0.46574
29284	-0.740061
29285	-0.884943
29286	0.924564
29287	0.711063
29288	0.998213
29289	0.609831
29290	-0.113507
29291	0.777944
29292	0.583423
29293	0.126012
29294	0.803451
29295	0.813962
29296	0.461037
29297	-0.256575
29298	0.97355
29299	0.781237
29300	-0.00419857
29301	0.365993
29302	0.987453
29303	0.753682
29304	0.754186
29305	0.701264
29306	0.934128
29307	0.989989
29308	0.835007
29309	0.912048
29310	0.96616
29311	0.381072
29312	0.901942
29313	0.877601
29314	-0.000314297
29315	0.992281
29316	-0.525287
29317	0.767228
29318	0.745829
29319	0.725767
29320	0.581432
29321	0.967407
29322	0.798147
29323	-0.579256
29324	0.997443
29325	0.658768
29326	-0.438722
29327	0.936816
29328	-0.203981
29329	0.913135
29330	0.991997
29331	0.727666
29332	0.673199
29333	0.803266
29334	0.603864
29335	0.510888
29336	0.88643
29337	-0.580865
29338	0.684784
29339	0.698602
29340	0.955129
29341	0.973865
29342	-0.101603
29343	0.957543
29344	0.359293
29345	0.583017
29346	0.689578
29347	0.942247
29348	0.605455
29349	0.961042
29350	0.944178
29351	0.974965
29352	0.419114
29353	-0.162539
29354	0.78776
29355	0.999807
29356	0.814682
29357	0.972882
29358	0.433281
29359	0.701462
29360	0.579911
29361	0.444705
29362	0.736804
29363	0.994706
29364	0.294568
29365	0.308
29366	0.698543
29367	0.969291
29368	0.956486
29369	0.892054
29370	0.729354
29371	0.763967
29372	0.973883
29373	0.942537
29374	-0.125823
29375	0.938898
29376	0.974295
29377	0.977542
29378	-0.990013
29379	0.149841
29380	-0.0516382
29381	0.727582
29382	0.738115
29383	0.961912
29384	0.958904
29385	0.776612
29386	0.347052
29387	0.484975
29388	0.803933
29389	-0.299931
29390	0.864891
29391	0.889441
29392	0.969762
29393	-0.448661
29394	0.49648
29395	0.913737
29396	0.789372
29397	0.940851
29398	0.518616
29399	0.883563
29400	0.91504
29401	0.959572
29402	0.844751
29403	-0.487284
29404	0.946473
29405	-0.477069
29406	-0.764701
29407	0.354809
29408	0.774295
29409	0.977282
29410	0.710508
29411	0.963143
29412	0.917296
29413	0.661963
29414	0.263621
29415	0.712609
29416	0.701393
29417	0.846125
29418	0.840534
29419	0.642715
29420	-0.870338
29421	0.380359
29422	-0.274551
29423	0.698258
29424	0.888925
29425	0.333657
29426	0.855519
29427	0.530706
29428	0.840396
29429	0.879448
29430	-0.314965
29431	0.246167
29432	0.779138
29433	0.349651
29434	-0.455405
29435	0.750219
29436	0.998247
29437	0.143157
29438	-0.943306
29439	0.190439
29440	-0.0117649
29441	0.728482
29442	0.417477
29443	0.286759
29444	0.97708
29445	0.162422
29446	-0.463875
29447	0.353636
29448	0.654195
29449	0.0155655
29450	0.536975
29451	0.461067
29452	0.983484
29453	0.844435
29454	0.530855
29455	0.689291
29456	0.695811
29457	0.710296
29458	0.718721
29459	0.851472
29460	0.631204
29461	0.882806
29462	0.556011
29463	0.884902
29464	0.441069
29465	0.774006
29466	0.913226
29467	0.793672
29468	0.931524
29469	0.855754
29470	0.67531
29471	-0.799941
29472	0.738043
29473	0.89932
29474	0.191323
29475	0.812942
29476	0.062651
29477	0.640984
29478	0.846931
29479	0.729564
29480	-0.449953
29481	0.975324
29482	0.431438
29483	0.788074
29484	0.912405
29485	-0.442695
29486	0.0702552
29487	-0.572901
29488	-0.104624
29489	-0.351969
29490	0.626975
29491	-0.770882
29492	0.907508
29493	0.998365
29494	0.785128
29495	0.511889
29496	0.242177
29497	0.237253
29498	0.959042
29499	0.937809
29500	0.992084
29501	0.112948
29502	0.538663
29503	-0.0632585
29504	0.0920767
29505	0.930036
29506	0.739948
29507	-0.502244
29508	0.690668
29509	0.217496
29510	-0.0978735
29511	0.987577
29512	0.168342
29513	-0.901003
29514	0.970208
29515	0.681707
29516	0.790701
29517	-0.0122677
29518	-0.965385
29519	0.605617
29520	0.942756
29521	0.393692
29522	0.813283
29523	0.914518
29524	0.98468
29525	0.758842
29526	0.575422
29527	0.260596
29528	0.990639
29529	0.889744
29530	0.160999
29531	0.0271229
29532	0.163246
29533	0.969555
29534	0.796198
29535	0.94651
29536	0.381009
29537	0.0130333
29538	-0.158978
29539	-0.481964
29540	0.395953
29541	0.924007
29542	-0.369107
29543	-0.182373
29544	0.859834
29545	0.4099
29546	0.736509
29547	0.855496
29548	0.896463
29549	0.638882
29550	0.962461
29551	-0.309281
29552	-0.334691
29553	0.242691
29554	-0.750498
29555	0.693423
29556	0.599661
29557	0.998313
29558	0.683514
29559	0.971429
29560	0.895477
29561	0.973999
29562	0.992314
29563	-0.536694
29564	-0.0430161
29565	0.879827
29566	0.712093
29567	0.943293
29568	-0.511445
29569	0.746603
29570	0.999885
29571	-0.169881
29572	0.393684
29573	0.780554
29574	0.779478
29575	0.978343
29576	0.725555
29577	0.978651
29578	-0.566903
29579	0.962163
29580	0.827403
29581	0.908781
29582	-0.00777138
29583	0.668165
29584	-0.809612
29585	0.896678
29586	0.924336
29587	0.336864
29588	-0.176895
29589	0.840904
29590	0.470912
29591	0.873922
29592	-0.691985
29593	0.680132
29594	0.368932
29595	0.976037
29596	-0.367961
29597	0.587351
29598	0.953071
29599	0.802287
29600	0.792079
29601	0.882037
29602	0.569789
29603	0.983479
29604	0.608951
29605	0.867261
29606	0.982224
29607	0.973718
29608	0.82012
29609	-0.397531
29610	0.995788
29611	-0.076071
29612	0.504179
29613	-0.593093
29614	0.795424
29615	0.92346
29616	-0.611444
29617	0.931486
29618	0.74315
29619	0.881016
29620	0.296836
29621	0.952911
29622	0.416968
29623	0.74708
29624	-0.0965819
29625	-0.90286
29626	0.410216
29627	0.913763
29628	0.935046
29629	0.862658
29630	-0.603562
29631	0.891589
29632	0.915754
29633	0.957652
29634	0.900028
29635	0.974817
29636	0.786046
29637	0.35135
29638	-0.258134
29639	0.932696
29640	0.623753
29641	0.880926
29642	0.988535
29643	0.541476
29644	0.68336
29645	0.891577
29646	-0.487278
29647	0.217615
29648	0.672454
29649	0.925875
29650	0.188637
29651	0.837131
29652	0.896612
29653	0.990547
29654	0.748355
29655	0.473769
29656	-0.791218
29657	-0.0644477
29658	-0.662798
29659	0.77928
29660	0.955774
29661	0.999826
29662	-0.947074
29663	0.902439
29664	0.561593
29665	-0.560399
29666	0.410001
29667	0.567387
29668	0.955609
29669	0.699898
29670	0.811027
29671	0.512408
29672	0.809857
29673	0.855858
29674	0.87092
29675	0.367554
29676	0.950107
29677	0.2595
29678	0.845664
29679	0.172774
29680	-0.711647
29681	0.742422
29682	-0.127301
29683	0.475935
29684	-0.37263
29685	0.98758
29686	0.793962
29687	0.68441
29688	0.737125
29689	0.600577
29690	0.9677
29691	-0.88362
29692	0.608999
29693	-0.0135668
29694	0.579638
29695	0.0279086
29696	0.641756
29697	0.11138
29698	-0.0227181
29699	0.957185
29700	0.717879
29701	0.871815
29702	-0.40817
29703	0.138913
29704	0.965469
29705	0.892823
29706	0.51448
29707	0.992032
29708	0.951013
29709	0.938547
29710	0.986119
29711	0.545651
29712	0.933716
29713	0.999929
29714	0.850579
29715	0.877481
29716	0.890362
29717	0.72186
29718	0.63891
29719	0.0382337
29720	0.930673
29721	0.197701
29722	0.433053
29723	0.804347
29724	-0.939557
29725	0.847391
29726	0.5709
29727	0.922538
29728	-0.801975
29729	0.580416
29730	0.802583
29731	-0.291674
29732	0.951743
29733	0.461428
29734	0.126602
29735	0.444028
29736	-0.0301141
29737	0.857029
29738	0.863067
29739	0.971903
29740	-0.00289473
29741	-0.290753
29742	0.996031
29743	0.976982
29744	0.185489
29745	-0.816966
29746	0.650223
29747	0.129376
29748	0.928821
29749	0.55659
